-0.360237 -0.094291
-0.357622 -0.087305
-0.353691 -0.079333
-0.348375 -0.067719
-0.342661 -0.065463
-0.345380 -0.077642
-0.336258 -0.062968
-0.334625 -0.066994
-0.343178 -0.086642
-0.343285 -0.088067
-0.350410 -0.103149
-0.343773 -0.090146
-0.341787 -0.076341
-0.330917 -0.069677
-0.343831 -0.085490
-0.344472 -0.076291
-0.335225 -0.063946
-0.333384 -0.068994
-0.329723 -0.067304
-0.324281 -0.062432
-0.323907 -0.061706
-0.322330 -0.063278
-0.324933 -0.070033
-0.325062 -0.080612
-0.322562 -0.085771
-0.320455 -0.071986
-0.322769 -0.081817
-0.327130 -0.084500
-0.326042 -0.088497
-0.323095 -0.075733
-0.323402 -0.065181
-0.322176 -0.070115
-0.325641 -0.076814
-0.318854 -0.076256
-0.318639 -0.084887
-0.312494 -0.080902
-0.310985 -0.087096
-0.307241 -0.084223
-0.304031 -0.078442
-0.305832 -0.079759
-0.311412 -0.088701
-0.314975 -0.094347
-0.314790 -0.098677
-0.310954 -0.099041
-0.317759 -0.111213
-0.314848 -0.109538
-0.318490 -0.118867
-0.318288 -0.113826
-0.312878 -0.110395
-0.305987 -0.104388
-0.302253 -0.108425
-0.297855 -0.101900
-0.296378 -0.101202
-0.298951 -0.106512
-0.302162 -0.104959
-0.303371 -0.106278
-0.300787 -0.095220
-0.295519 -0.083886
-0.293668 -0.078071
-0.291653 -0.080133
-0.294231 -0.083101
-0.295566 -0.087243
-0.297430 -0.087492
-0.301978 -0.073266
-0.304308 -0.062025
-0.299343 -0.068506
-0.296985 -0.077545
-0.298081 -0.084175
-0.301342 -0.092457
-0.299475 -0.104866
-0.299658 -0.099748
-0.299785 -0.098573
-0.301992 -0.109199
-0.302002 -0.103702
-0.308714 -0.117034
-0.311472 -0.124176
-0.311374 -0.130261
-0.313845 -0.133254
-0.315314 -0.133807
-0.314608 -0.137259
-0.310864 -0.135007
-0.311936 -0.133052
-0.313164 -0.141666
-0.316879 -0.140648
-0.312228 -0.147673
-0.310069 -0.151225
-0.310100 -0.158462
-0.316652 -0.168135
-0.314298 -0.161177
-0.316444 -0.169161
-0.312437 -0.168449
-0.311439 -0.172882
-0.311728 -0.180528
-0.313731 -0.186151
-0.303514 -0.174761
-0.304668 -0.173363
-0.303609 -0.171387
-0.301668 -0.166957
-0.294695 -0.161278
-0.290976 -0.147258
-0.290654 -0.151982
-0.292076 -0.153192
-0.296613 -0.166543
-0.293446 -0.165220
-0.292993 -0.161987
-0.297364 -0.161794
-0.295549 -0.150604
-0.298543 -0.145509
-0.301662 -0.147144
-0.296890 -0.142375
-0.303724 -0.142997
-0.307728 -0.159708
-0.303892 -0.159863
-0.303489 -0.157969
-0.299988 -0.149303
-0.294300 -0.130784
-0.296943 -0.144707
-0.297672 -0.152224
-0.301163 -0.156509
-0.302977 -0.152750
-0.305479 -0.151156
-0.304255 -0.154335
-0.292502 -0.146616
-0.286258 -0.140426
-0.284396 -0.131393
-0.283841 -0.121294
-0.276997 -0.113175
-0.279918 -0.112269
-0.282171 -0.117371
-0.281374 -0.115142
-0.280584 -0.117732
-0.284254 -0.124569
-0.286356 -0.129901
-0.279359 -0.126416
-0.281459 -0.127534
-0.283104 -0.136009
-0.285688 -0.137092
-0.286672 -0.138886
-0.290914 -0.135888
-0.292767 -0.149681
-0.285641 -0.149737
-0.282354 -0.150716
-0.282339 -0.156911
-0.279671 -0.151827
-0.282403 -0.163187
-0.290194 -0.170651
-0.291203 -0.169690
-0.283923 -0.153050
-0.280096 -0.150046
-0.277516 -0.136043
-0.281792 -0.154032
-0.290678 -0.170862
-0.280525 -0.154070
-0.283333 -0.164277
-0.277844 -0.149465
-0.279167 -0.145839
-0.276369 -0.133536
-0.277466 -0.139128
-0.279827 -0.136029
-0.279568 -0.142430
-0.274052 -0.122964
-0.273633 -0.131254
-0.272997 -0.138596
-0.277856 -0.130824
-0.280965 -0.140341
-0.277098 -0.123683
-0.272608 -0.111584
-0.271537 -0.095434
-0.267024 -0.077204
-0.265360 -0.087323
-0.265852 -0.083950
-0.263154 -0.097586
-0.253073 -0.080115
-0.258333 -0.095611
-0.259510 -0.095367
-0.255856 -0.094411
-0.249072 -0.085836
-0.247723 -0.087980
-0.248443 -0.086628
-0.250703 -0.100272
-0.255783 -0.111927
-0.252678 -0.109395
-0.252886 -0.111488
-0.252731 -0.109900
-0.252567 -0.119604
-0.251898 -0.105680
-0.248481 -0.100290
-0.252803 -0.101017
-0.247672 -0.081557
-0.247239 -0.072692
-0.250530 -0.076670
-0.261088 -0.090512
-0.260950 -0.085146
-0.261121 -0.080020
-0.269503 -0.091281
-0.273673 -0.089286
-0.265843 -0.072199
-0.254869 -0.061210
-0.255800 -0.059407
-0.257824 -0.056000
-0.254648 -0.060345
-0.262418 -0.074742
-0.267284 -0.068568
-0.279927 -0.061519
-0.279038 -0.072798
-0.270965 -0.061436
-0.270146 -0.062643
-0.261696 -0.062054
-0.261236 -0.047675
-0.268346 -0.043137
-0.261321 -0.034854
-0.264587 -0.035834
-0.266429 -0.030128
-0.272280 -0.027312
-0.261906 -0.019358
-0.253549 -0.022224
-0.255869 -0.020034
-0.244961 -0.016274
-0.245227 -0.014023
-0.254177 -0.016573
-0.257029 -0.021682
-0.255682 -0.012035
-0.253218 -0.002086
-0.258897 0.007086
-0.263395 0.011130
-0.266890 0.008966
-0.270841 0.015260
-0.271369 0.005840
-0.283245 0.007121
-0.290760 0.009414
-0.290989 0.006951
-0.286279 0.006099
-0.283848 0.014200
-0.289600 0.014291
-0.286179 0.018860
-0.283770 0.027651
-0.283081 0.031482
-0.288123 0.033416
-0.290103 0.034023
-0.278545 0.034039
-0.277042 0.033181
-0.273874 0.038920
-0.275002 0.043986
-0.283703 0.044702
-0.278394 0.043279
-0.273675 0.047874
-0.268489 0.043796
-0.276671 0.037641
