-0.356915 -0.149425
-0.363797 -0.126870
-0.353267 -0.138387
-0.335731 -0.109252
-0.329822 -0.088921
-0.328383 -0.105054
-0.341997 -0.076173
-0.359360 -0.098250
-0.371593 -0.123261
-0.353490 -0.153325
-0.341820 -0.151968
-0.347260 -0.107425
-0.341520 -0.056799
-0.342599 -0.038823
-0.343913 -0.039897
-0.349461 -0.020574
-0.344031 0.011850
-0.329081 0.031269
-0.327276 0.030933
-0.322882 0.022667
-0.331267 0.016818
-0.326865 0.033547
-0.329841 0.015342
-0.309309 0.002012
-0.320185 -0.006983
-0.312359 0.011612
-0.326324 0.003590
-0.339396 -0.022101
-0.333715 -0.061098
-0.335358 -0.058770
-0.322468 -0.058585
-0.333864 -0.080300
-0.334974 -0.047758
-0.318227 -0.071731
-0.327027 -0.110085
-0.334473 -0.094946
-0.321683 -0.080995
-0.311614 -0.070756
-0.297306 -0.054666
-0.305465 -0.035259
-0.297377 -0.074095
-0.293416 -0.107764
-0.301311 -0.132509
-0.303400 -0.154953
-0.301803 -0.160349
-0.307057 -0.170016
-0.283402 -0.202920
-0.281098 -0.219210
-0.290242 -0.230702
-0.293010 -0.205579
-0.298923 -0.194580
-0.282148 -0.198611
-0.279719 -0.128929
-0.279286 -0.143016
-0.279979 -0.117139
-0.286728 -0.101181
-0.283238 -0.081522
-0.271543 -0.052923
-0.274831 -0.033848
-0.268413 -0.004027
-0.258135 -0.011058
-0.261230 0.004440
-0.257853 0.000449
-0.268897 0.015703
-0.276197 0.014031
-0.278879 -0.001576
-0.268670 -0.017737
-0.266313 -0.042391
-0.264615 -0.068080
-0.260807 -0.094381
-0.274981 -0.062179
-0.273911 -0.053516
-0.271414 -0.039237
-0.264568 -0.039956
-0.260729 -0.051521
-0.268624 -0.036373
-0.269591 -0.048615
-0.271109 -0.027803
-0.275899 0.011117
-0.266029 -0.028399
-0.269286 -0.030410
-0.274769 -0.012892
-0.257034 -0.043704
-0.257940 -0.040949
-0.245632 -0.078034
-0.252729 -0.124977
-0.259074 -0.107235
-0.272639 -0.115681
-0.275584 -0.122704
-0.262190 -0.159116
-0.261458 -0.167201
-0.257421 -0.189436
-0.257535 -0.231989
-0.249988 -0.242233
-0.256992 -0.245341
-0.271280 -0.240093
-0.273767 -0.254247
-0.271934 -0.216475
-0.273947 -0.172137
-0.271657 -0.144657
-0.275598 -0.191870
-0.279488 -0.158578
-0.269476 -0.169459
-0.294825 -0.175181
-0.285951 -0.174916
-0.284976 -0.172015
-0.288863 -0.172937
-0.277444 -0.190342
-0.274664 -0.238421
-0.286960 -0.196139
-0.295836 -0.170288
-0.297011 -0.180140
-0.288785 -0.117831
-0.283643 -0.090454
-0.296021 -0.006282
-0.289703 0.040456
-0.282526 0.018010
-0.278305 -0.040458
-0.268821 -0.075485
-0.271946 -0.077483
-0.274607 -0.007737
-0.278610 0.038935
-0.268719 0.022254
-0.258644 0.044653
-0.266426 0.054519
-0.255813 0.047753
-0.256503 0.046956
-0.257298 0.055744
-0.258370 0.027678
-0.271253 0.039606
-0.271245 0.049224
-0.272948 0.030349
-0.265158 0.033151
-0.256968 0.041058
-0.253469 0.038396
-0.256946 0.013122
-0.257950 0.019871
-0.262854 0.035094
-0.267471 0.047073
-0.258429 0.031292
-0.245129 0.019020
-0.247105 0.024840
-0.238020 -0.032836
-0.231564 -0.017154
-0.230437 -0.057944
-0.239238 -0.090364
-0.233429 -0.083208
-0.233551 -0.047142
-0.246340 -0.020347
-0.244248 0.026329
-0.242998 0.028681
-0.246573 -0.003101
-0.232101 -0.008898
-0.227889 -0.007809
-0.238759 0.010988
-0.236251 -0.008953
-0.235314 0.018572
-0.247078 0.005744
-0.241669 -0.001807
-0.242667 0.002319
-0.239126 -0.006463
-0.240623 0.033827
-0.238624 -0.012405
-0.244352 -0.007282
-0.251073 0.053282
-0.243333 0.076721
-0.244704 0.075293
-0.245891 0.075155
-0.249360 0.075368
-0.257734 0.077787
-0.249262 0.057095
-0.233912 0.026124
-0.227264 0.068275
-0.224177 0.069799
-0.224790 0.075761
-0.221465 0.066633
-0.225829 0.087768
-0.216800 0.071249
-0.219823 0.059933
-0.200992 0.034541
-0.193010 -0.002442
-0.183571 0.007756
-0.188552 0.028170
-0.181200 0.014302
-0.178717 -0.002517
-0.176266 0.012743
-0.182377 0.020971
-0.188037 0.005681
-0.188654 0.010767
-0.181754 0.008794
-0.172749 0.010753
-0.176829 -0.020035
-0.178327 -0.024866
-0.177876 -0.046721
-0.182130 -0.066740
-0.180905 -0.064989
-0.171700 -0.070922
-0.175963 -0.029324
-0.187731 0.010131
-0.185484 0.034150
-0.187925 0.057245
-0.184530 0.036686
-0.186869 -0.016945
-0.186074 -0.045690
-0.167941 -0.042866
-0.162266 -0.039729
-0.148787 -0.077742
-0.143879 -0.057067
-0.133120 -0.029949
-0.122469 -0.056563
-0.122942 -0.040955
-0.121139 -0.043708
-0.112524 -0.040296
-0.109098 -0.041691
-0.111269 -0.042680
-0.108140 -0.042243
-0.111411 -0.062415
-0.108621 -0.025287
-0.109635 -0.016184
-0.104398 -0.016037
-0.107758 -0.030859
-0.108429 -0.006253
-0.109465 -0.006353
-0.110842 -0.001931
-0.118849 0.001192
-0.120002 -0.009917
-0.130623 0.025851
-0.127124 0.022662
-0.122457 -0.003767
-0.119647 -0.045816
-0.109078 -0.085294
-0.102333 -0.091281
-0.105318 -0.061604
-0.118403 -0.049809
-0.116466 -0.017750
-0.124766 -0.011649
-0.125169 -0.019447
-0.129218 -0.042150
-0.108319 -0.056331
-0.111427 -0.066095
-0.109559 -0.090009
-0.099207 -0.110645
-0.095698 -0.157903
-0.096936 -0.136405
-0.096065 -0.142542
-0.090170 -0.157684
-0.084585 -0.172891
-0.076004 -0.197405
-0.075430 -0.193401
-0.072654 -0.203941
-0.072290 -0.205222
-0.067378 -0.217511
-0.064639 -0.207527
-0.070085 -0.201814
-0.070950 -0.211809
-0.078729 -0.192722
-0.068725 -0.204889
-0.076191 -0.184721
-0.072244 -0.180686
-0.068491 -0.182476
-0.068620 -0.181480
-0.071605 -0.161853
-0.070053 -0.171327
-0.069429 -0.191131
-0.068530 -0.186264
-0.069714 -0.191007
-0.065190 -0.191891
-0.067902 -0.187612
-0.061823 -0.194078
-0.060923 -0.196128
-0.071283 -0.165430
-0.078986 -0.147150
-0.084852 -0.152911
-0.078251 -0.150322
-0.089743 -0.130027
-0.110045 -0.115374
-0.128938 -0.069863
-0.156001 -0.003913
-0.157023 0.046812
-0.142656 -0.007599
-0.162474 -0.004619
-0.176504 -0.034831
-0.164438 -0.057935
-0.162778 -0.061931
-0.179338 -0.043453
-0.184976 -0.041521
-0.176901 -0.045313
-0.180499 -0.055084
-0.173851 -0.092039
-0.190164 -0.105769
-0.194984 -0.103502
-0.194225 -0.131814
-0.195424 -0.128483
-0.202535 -0.121155
-0.203463 -0.129939
-0.218611 -0.079065
-0.229308 -0.063939
-0.252476 -0.052713
-0.269894 -0.020830
-0.288899 -0.015066
-0.253941 -0.121407
-0.259190 -0.136734
-0.261217 -0.125067
-0.271759 -0.105187
-0.250329 -0.135626
-0.227165 -0.152485
-0.218438 -0.194588
-0.205675 -0.217533
-0.204044 -0.256439
-0.204435 -0.264920
-0.200144 -0.237905
-0.209542 -0.206716
-0.211284 -0.173038
-0.213912 -0.149915
-0.203305 -0.163975
-0.196800 -0.175188
-0.204257 -0.160812
-0.205112 -0.104823
-0.199918 -0.095050
-0.196581 -0.080634
-0.191725 -0.077879
-0.198087 -0.087993
-0.212047 -0.092089
-0.210329 -0.080868
-0.209574 -0.093567
-0.215361 -0.095173
-0.223887 -0.096295
-0.214982 -0.085478
-0.206354 -0.101139
-0.201619 -0.114220
-0.203887 -0.075340
-0.200429 -0.097985
-0.206389 -0.082086
-0.214665 -0.061638
-0.217088 -0.083897
-0.220391 -0.038437
-0.220000 -0.026047
-0.224473 0.005029
-0.222755 0.050515
-0.216029 0.040709
-0.218378 0.049815
-0.216781 0.011910
-0.211783 0.044834
-0.213983 0.024481
-0.211744 0.005417
-0.208270 0.015155
-0.217198 0.048518
-0.216842 0.029950
-0.212862 0.051917
-0.210513 -0.009850
-0.205904 -0.011260
-0.203628 0.038737
-0.197773 -0.020948
-0.209290 0.016793
-0.197065 -0.043672
-0.185601 -0.122399
-0.181005 -0.130892
-0.166555 -0.168483
-0.179883 -0.113456
-0.212338 0.053490
-0.173673 -0.100876
-0.182036 -0.128591
-0.172255 -0.143101
-0.160826 -0.139423
-0.159571 -0.152156
-0.166003 -0.162849
-0.170506 -0.139588
-0.173815 -0.127820
-0.162548 -0.181381
-0.165638 -0.145606
-0.153044 -0.148434
-0.150920 -0.136991
-0.147101 -0.134555
-0.160339 -0.123605
-0.163862 -0.141870
-0.165616 -0.103924
-0.163353 -0.083701
-0.165018 -0.025830
-0.180938 0.029678
-0.171053 0.066617
-0.170784 0.081706
-0.176748 0.093668
-0.184075 0.136653
-0.186554 0.135850
-0.188030 0.164568
-0.187407 0.174058
-0.190608 0.168877
-0.185683 0.195374
-0.182475 0.184249
-0.173944 0.160327
-0.171511 0.152150
-0.171759 0.161602
-0.179209 0.194536
-0.173775 0.183937
-0.174643 0.188625
-0.169172 0.180769
-0.170321 0.167642
-0.170140 0.140598
-0.171143 0.142723
-0.168422 0.148232
-0.171181 0.159952
-0.172487 0.164282
-0.176598 0.155264
-0.176640 0.142159
-0.181168 0.160679
-0.182697 0.169340
-0.189793 0.159098
-0.191840 0.150891
-0.190480 0.146865
-0.179763 0.130382
-0.172674 0.124121
-0.164563 0.129181
-0.157523 0.117874
-0.168350 0.121664
-0.177212 0.114056
-0.171259 0.113309
-0.186497 0.102930
-0.126963 -0.123598
-0.128327 -0.115324
-0.160776 0.043259
-0.150558 0.053257
-0.139745 0.034334
-0.134987 -0.038247
-0.136384 -0.043030
-0.132275 0.004945
-0.122136 -0.051472
-0.114980 -0.003745
-0.118155 0.019858
-0.108727 0.023574
-0.110405 0.016959
-0.118943 0.011403
-0.122521 0.029006
-0.119201 0.010155
-0.119206 0.023439
-0.123564 0.016100
-0.135505 0.027012
-0.126489 0.050026
-0.134584 0.070398
-0.136145 0.079403
-0.144886 0.083177
-0.148880 0.066692
-0.135876 -0.083048
-0.106391 -0.160717
-0.161489 0.035219
-0.158580 0.085483
-0.154677 0.068387
-0.158733 0.083642
-0.146305 0.123400
-0.148947 0.079491
-0.155362 0.035135
-0.130143 -0.085277
-0.105380 -0.083277
-0.104364 -0.055048
-0.103845 -0.098174
-0.090067 -0.097245
-0.097759 -0.085904
-0.085127 -0.061011
-0.082884 -0.051841
-0.079187 -0.047086
-0.079661 -0.076018
-0.077657 -0.061169
-0.077416 -0.066325
-0.075786 -0.078440
-0.072255 -0.066412
-0.060795 -0.094970
-0.055564 -0.120595
-0.045043 -0.149162
-0.048036 -0.129241
-0.039827 -0.156465
-0.034218 -0.172577
-0.026301 -0.192965
-0.041882 -0.146095
-0.051294 -0.109447
-0.051663 -0.111325
-0.039166 -0.123270
-0.035461 -0.145392
-0.049073 -0.114716
-0.046648 -0.131222
-0.047889 -0.140405
-0.046037 -0.101961
-0.043477 -0.101385
-0.042427 -0.098840
-0.042806 -0.077758
-0.043683 -0.073583
-0.041408 -0.075445
-0.039818 -0.111773
-0.036188 -0.146331
-0.033969 -0.162202
-0.027441 -0.187678
-0.043959 -0.135210
-0.044538 -0.127495
-0.042518 -0.134542
-0.045051 -0.136183
-0.044849 -0.107737
-0.048050 -0.117630
-0.052208 -0.121427
-0.054034 -0.111242
-0.050365 -0.118182
-0.053941 -0.113387
-0.058107 -0.115327
-0.063922 -0.101724
-0.060070 -0.126119
-0.053947 -0.133611
-0.042473 -0.156544
-0.042937 -0.153619
-0.040080 -0.146698
-0.030216 -0.170784
-0.026147 -0.174817
-0.026643 -0.166700
-0.018856 -0.187331
-0.020606 -0.176080
-0.017978 -0.173388
-0.008070 -0.184274
-0.006720 -0.178094
-0.015002 -0.142263
-0.014959 -0.146382
-0.015152 -0.149204
-0.007994 -0.147238
-0.000333 -0.149931
0.017878 -0.184590
0.024324 -0.204138
0.019543 -0.189365
0.008351 -0.154832
0.023735 -0.186669
0.012127 -0.152099
0.020139 -0.185727
0.025494 -0.197725
0.021859 -0.191139
0.018953 -0.173031
0.013061 -0.164775
0.027356 -0.167589
0.026150 -0.180265
0.035947 -0.193466
0.024392 -0.175322
0.014999 -0.144723
0.021827 -0.165406
0.026287 -0.171621
0.034922 -0.182990
0.053138 -0.209762
0.028507 -0.160106
0.022612 -0.142691
0.020569 -0.130954
0.016495 -0.139939
0.016666 -0.157728
0.028001 -0.183969
0.019179 -0.153149
0.022861 -0.141498
0.024091 -0.144345
0.018549 -0.133410
0.017694 -0.117608
0.026010 -0.121254
0.027329 -0.134445
0.018867 -0.122953
0.011851 -0.092511
0.007349 -0.088199
0.009042 -0.072131
0.002231 -0.042539
0.007677 -0.077079
0.013942 -0.086750
0.018832 -0.085195
0.012239 -0.077369
0.022861 -0.099836
0.016004 -0.090373
0.016655 -0.088352
0.027023 -0.117633
0.013955 -0.091582
0.008615 -0.063912
0.004076 -0.048730
0.003817 -0.022553
0.003236 -0.030774
-0.001170 -0.029267
-0.008698 0.001898
-0.009683 0.001008
-0.013474 0.010499
-0.020440 0.002873
-0.019570 0.007196
-0.035033 0.030879
-0.042112 0.037973
-0.048534 0.042310
-0.046237 0.024682
-0.052105 0.018880
-0.066437 0.021509
-0.061124 0.007199
-0.064318 -0.017021
-0.069123 -0.041942
-0.075711 -0.029497
-0.073256 -0.032968
-0.080123 -0.027343
-0.085182 -0.016766
-0.104302 -0.034082
-0.115347 -0.034615
-0.123353 -0.062292
-0.129521 -0.054230
-0.125232 -0.068458
-0.142509 -0.049681
-0.136906 -0.093943
-0.131093 -0.132944
-0.137737 -0.151561
-0.144876 -0.182824
-0.144220 -0.178284
-0.142242 -0.208870
-0.138275 -0.231900
-0.145364 -0.204862
-0.137564 -0.175953
-0.143540 -0.193011
-0.139761 -0.204312
-0.131553 -0.228928
-0.130749 -0.235460
-0.132014 -0.221199
-0.128308 -0.202635
-0.127824 -0.187941
-0.129254 -0.141816
-0.131241 -0.162413
-0.131876 -0.155390
-0.136952 -0.106600
-0.130673 -0.158585
-0.139561 -0.148899
-0.148919 -0.129773
-0.144993 -0.133165
-0.149243 -0.147325
-0.145163 -0.131507
-0.160764 -0.090418
-0.164287 -0.051462
-0.169779 -0.026971
-0.180843 -0.011324
-0.168655 0.012993
-0.162688 0.029566
-0.144255 0.004893
-0.145777 0.019543
-0.141973 0.015518
-0.138812 0.012003
-0.140798 0.025882
-0.140869 0.004523
-0.151029 0.013751
-0.151891 0.012944
-0.148512 0.000741
-0.146698 0.024267
-0.167717 0.059152
-0.170008 0.064794
-0.166131 0.063429
-0.169076 0.048146
-0.161475 0.041048
-0.154420 0.037567
-0.159478 0.063134
-0.154969 0.054626
-0.149307 0.049655
-0.158923 0.053950
-0.152345 0.021873
-0.151477 0.006487
-0.143664 -0.013035
-0.144655 -0.009712
-0.149220 -0.035257
-0.140542 -0.055153
-0.132428 -0.025383
-0.115226 -0.036004
-0.117274 -0.038447
-0.114486 -0.036450
-0.112456 -0.019167
-0.110500 -0.035168
-0.105029 -0.049980
-0.115211 -0.023322
-0.121900 -0.021872
-0.117348 0.007234
-0.108169 -0.017142
-0.109707 -0.014617
-0.107135 -0.008810
-0.102727 -0.020139
-0.106254 -0.020839
-0.106191 0.003252
-0.107286 -0.000317
-0.106336 -0.001213
-0.090532 -0.028099
-0.094583 -0.027918
-0.098420 -0.059783
-0.094315 -0.075270
-0.096444 -0.056594
-0.091970 -0.066011
-0.084785 -0.029740
-0.080397 -0.020436
-0.085065 0.000194
-0.087867 0.011059
-0.094610 0.018687
-0.099590 0.019251
-0.093399 -0.009261
-0.091147 0.001960
-0.097753 0.004912
-0.097336 -0.006330
-0.091193 -0.026009
-0.086429 0.000511
-0.087813 0.009765
-0.082689 -0.005252
-0.073770 -0.027571
-0.074882 -0.044439
-0.080410 -0.018948
-0.087300 -0.026207
-0.089900 -0.009398
-0.093784 -0.007862
-0.090611 -0.012327
-0.082948 -0.008425
-0.074208 -0.010181
-0.071864 -0.007591
-0.072825 -0.008437
-0.072749 -0.012414
-0.073662 -0.012546
-0.078109 -0.011454
-0.074629 -0.020586
-0.074677 -0.041537
-0.068336 -0.038321
-0.057992 -0.039054
-0.058182 -0.034630
-0.053708 -0.049922
-0.045973 -0.060651
-0.047164 -0.038465
-0.049060 -0.013780
-0.050183 -0.022546
-0.055271 -0.026839
-0.055629 -0.025160
-0.065336 -0.013489
-0.063589 -0.026089
-0.054090 -0.019726
-0.067685 0.011544
-0.073044 0.048788
-0.078068 0.035685
-0.080046 0.010559
-0.069853 0.031420
-0.071210 0.029025
-0.049104 0.012315
-0.046016 -0.012434
-0.036346 -0.041581
-0.031578 -0.029116
-0.032085 -0.006004
-0.031813 -0.004717
-0.034123 0.023001
-0.040818 0.024740
-0.043656 0.042241
-0.043898 0.052404
-0.042800 0.063678
-0.039905 0.052234
-0.047015 0.066965
-0.048875 0.050266
-0.052604 0.037135
-0.051166 0.057246
-0.051840 0.047584
-0.049185 0.033919
-0.042405 0.002944
-0.049288 0.029625
-0.046080 0.049677
-0.045316 0.051112
-0.043425 0.048595
-0.045383 0.044216
-0.046692 0.039745
-0.055448 0.037438
-0.054669 0.089121
-0.054573 0.118808
-0.057806 0.133768
-0.058052 0.116984
-0.057522 0.143709
-0.039639 0.164789
-0.038661 0.171839
-0.036323 0.170335
-0.043879 0.152213
-0.047209 0.138641
-0.053672 0.123196
-0.042174 0.153962
-0.036017 0.167645
-0.034226 0.160109
-0.035143 0.153770
-0.032572 0.154237
-0.029089 0.173255
-0.026213 0.180160
-0.022098 0.177585
-0.022939 0.192399
-0.022374 0.188231
-0.017097 0.185036
-0.018126 0.175753
-0.019829 0.153603
-0.022928 0.145123
-0.026649 0.121868
-0.031493 0.140719
-0.035316 0.123533
-0.035077 0.097962
-0.038654 0.104892
-0.042644 0.109602
0.010167 -0.117075
-0.019356 0.150361
0.035390 -0.145709
0.036132 -0.152168
0.044611 -0.167514
0.062066 -0.199533
0.062242 -0.196077
0.069333 -0.195834
0.071392 -0.183249
0.053148 -0.153319
0.041369 -0.148418
0.048503 -0.168915
0.043512 -0.158167
0.037782 -0.131350
0.041048 -0.118851
0.044276 -0.138805
0.033298 -0.122056
0.025827 -0.099564
0.037312 -0.138575
0.043477 -0.143053
0.051232 -0.147860
0.041420 -0.123127
0.033672 -0.111873
0.026106 -0.076445
0.022273 -0.059208
0.036144 -0.065520
0.033780 -0.058003
0.037002 -0.056005
0.024435 -0.047993
0.017726 -0.014271
